date,hour,patients,visits,speciality,humidity,temperature,aqi,rainfall,holiday,revisit,lagged
2021-01-15,22,33,36,Pediatrics,47.4,41.02,359,0.0,1,0,31
2021-01-15,23,29,33,Cardiology,80.28,38.38,296,4.64,0,1,28
2021-01-16,0,18,26,Cardiology,65.46,19.32,199,17.14,0,0,17
2021-01-16,1,30,34,Cardiology,88.49,26.62,281,0.0,0,0,26
2021-01-16,2,20,23,Dermatology,48.86,31.26,87,2.47,0,0,18
2021-01-16,3,21,26,Neurology,55.78,31.19,271,0.48,0,0,20
2021-01-16,4,20,19,Dermatology,43.9,24.68,178,10.34,0,0,17
2021-01-16,5,31,37,General Medicine,84.07,21.33,351,0.52,0,0,30
2021-01-16,6,17,16,Pediatrics,49.46,20.24,307,5.31,0,0,19
2021-01-16,7,24,23,Dermatology,46.28,31.1,135,9.24,0,0,20
2021-01-16,8,26,30,Dermatology,81.94,15.49,222,10.32,0,0,28
2021-01-16,9,38,44,ENT,62.9,35.92,252,0.0,0,1,36
2021-01-16,10,29,36,Pediatrics,26.8,24.13,121,0.0,0,0,25
2021-01-16,11,38,37,Orthopedics,39.09,28.03,195,0.0,0,0,35
2021-01-16,12,35,39,Orthopedics,59.27,35.69,214,0.26,0,0,33
2021-01-16,13,20,24,Dermatology,38.74,31.82,396,0.0,0,0,20
2021-01-16,14,26,25,Dermatology,43.27,20.29,357,6.05,0,0,28
2021-01-16,15,18,24,Neurology,40.75,32.26,392,10.12,0,1,15
2021-01-16,16,18,25,Neurology,49.13,24.56,144,2.32,1,0,15
2021-01-16,17,42,45,General Medicine,90.87,14.38,183,0.0,0,0,37
2021-01-16,18,27,29,Dermatology,62.92,39.01,181,0.0,0,0,31
2021-01-16,19,43,44,Orthopedics,60.45,39.41,261,13.09,0,0,43
2021-01-16,20,38,39,Neurology,61.15,9.33,233,7.95,0,1,41
2021-01-16,21,19,25,Dermatology,40.5,19.46,348,1.93,0,0,17
2021-01-16,22,16,14,Cardiology,40.78,28.16,296,4.72,1,0,14
2021-01-16,23,15,22,Cardiology,28.01,39.04,207,5.6,0,0,14
2021-01-17,0,24,29,Orthopedics,49.13,33.87,151,18.38,0,0,27
2021-01-17,1,26,28,Orthopedics,92.86,20.75,381,0.0,0,0,30
2021-01-17,2,25,32,Cardiology,78.25,24.45,69,0.0,0,0,29
2021-01-17,3,23,25,Dermatology,72.69,31.45,377,20.14,0,0,19
2021-01-17,4,18,21,Orthopedics,33.24,32.8,193,6.82,0,0,22
2021-01-17,5,22,26,ENT,94.44,21.55,88,4.52,0,0,25
2021-01-17,6,13,16,ENT,48.28,18.91,200,9.42,0,0,10
2021-01-17,7,21,19,General Medicine,76.95,18.32,323,5.87,1,1,16
2021-01-17,8,41,47,Orthopedics,94.23,20.24,383,0.0,0,0,39
2021-01-17,9,45,48,ENT,65.59,33.84,216,0.55,0,1,47
2021-01-17,10,42,49,Cardiology,90.65,14.15,75,0.0,0,0,37
2021-01-17,11,35,38,Pediatrics,83.71,11.14,370,14.11,0,0,34
2021-01-17,12,37,41,ENT,77.26,27.53,394,13.53,0,1,35
2021-01-17,13,22,25,Cardiology,44.31,35.11,67,5.51,0,0,21
2021-01-17,14,17,20,Dermatology,44.98,29.67,85,0.49,0,0,15
2021-01-17,15,15,17,Pediatrics,66.9,9.12,76,6.09,0,1,17
2021-01-17,16,28,32,Orthopedics,36.27,13.66,284,10.41,0,0,30
2021-01-17,17,48,50,ENT,46.84,41.2,393,3.38,0,0,48
2021-01-17,18,39,37,Dermatology,37.42,40.29,376,15.41,0,0,36
2021-01-17,19,39,46,Dermatology,76.28,38.69,261,4.05,0,0,36
2021-01-17,20,39,38,Cardiology,91.96,16.33,376,3.63,0,0,36
2021-01-17,21,35,37,Pediatrics,85.07,20.62,209,4.17,0,1,36
2021-01-17,22,28,27,Pediatrics,84.25,11.03,203,4.32,0,0,24
2021-01-17,23,32,30,Dermatology,90.02,38.23,325,0.0,0,0,34
2021-01-18,0,26,32,Orthopedics,33.06,34.66,258,3.64,1,0,27
2021-01-18,1,34,35,Orthopedics,63.55,29.31,221,0.0,0,1,31
2021-01-18,2,30,36,Cardiology,78.52,38.36,311,0.0,0,0,25
2021-01-18,3,30,33,Neurology,62.56,39.41,377,5.64,0,0,30
2021-01-18,4,34,38,Dermatology,36.33,25.15,278,5.09,0,0,29
2021-01-18,5,25,28,Pediatrics,49.84,22.87,309,0.0,0,1,24
2021-01-18,6,26,29,General Medicine,29.04,32.03,327,0.0,0,1,24
2021-01-18,7,23,29,Neurology,33.25,40.73,87,4.2,0,0,20
2021-01-18,8,42,44,Cardiology,86.21,21.46,110,0.0,0,0,44
2021-01-18,9,40,48,Pediatrics,56.55,10.96,187,7.97,1,0,35
2021-01-18,10,47,49,Neurology,73.83,16.23,240,14.62,1,0,45
2021-01-18,11,39,37,Orthopedics,91.78,36.74,238,2.23,0,0,40
2021-01-18,12,32,31,General Medicine,39.13,14.49,240,22.42,0,0,34
2021-01-18,13,36,39,General Medicine,69.02,35.86,328,2.63,0,0,33
2021-01-18,14,28,31,Cardiology,30.63,22.48,278,4.13,0,0,32
2021-01-18,15,23,31,ENT,55.64,32.58,156,2.73,1,0,21
2021-01-18,16,25,25,Dermatology,51.98,35.68,287,6.03,0,1,27
2021-01-18,17,59,59,General Medicine,62.54,28.61,181,5.29,0,1,61
2021-01-18,18,44,49,Cardiology,85.11,41.49,237,9.94,0,0,47
2021-01-18,19,35,34,Cardiology,45.22,9.85,254,2.16,0,0,34
2021-01-18,20,48,54,ENT,47.15,8.02,339,1.19,0,0,45
2021-01-18,21,49,50,General Medicine,71.95,16.35,239,0.53,0,0,47
2021-01-18,22,28,33,General Medicine,49.24,17.76,143,0.0,0,0,26
2021-01-18,23,23,27,General Medicine,47.7,18.91,187,7.16,0,0,25
2021-01-19,0,22,26,Orthopedics,25.24,29.98,122,5.37,0,0,26
2021-01-19,1,40,39,General Medicine,31.57,40.34,116,2.65,0,0,42
2021-01-19,2,24,28,Neurology,52.34,8.5,383,1.9,0,0,28
2021-01-19,3,31,31,Pediatrics,87.97,35.3,117,11.05,0,0,30
2021-01-19,4,23,25,Dermatology,92.46,27.56,390,4.23,0,0,21
2021-01-19,5,22,24,ENT,92.11,26.47,100,12.92,0,0,17
2021-01-19,6,27,34,Pediatrics,92.2,13.73,218,5.6,0,1,29
2021-01-19,7,21,25,ENT,48.22,37.13,322,12.15,1,0,24
2021-01-19,8,39,43,General Medicine,72.84,34.17,115,11.65,0,0,41
2021-01-19,9,30,30,Dermatology,89.12,35.62,261,0.0,0,0,27
2021-01-19,10,36,36,Cardiology,58.22,29.0,330,0.0,0,0,39
2021-01-19,11,38,39,General Medicine,70.66,20.44,184,5.47,0,0,41
2021-01-19,12,39,43,Pediatrics,71.82,15.25,387,6.85,0,1,34
2021-01-19,13,35,36,Dermatology,40.1,12.3,394,5.36,0,0,30
2021-01-19,14,34,35,ENT,93.54,29.53,67,0.0,0,0,37
2021-01-19,15,28,28,Neurology,92.81,41.44,391,0.0,0,0,28
2021-01-19,16,30,32,Dermatology,37.74,35.14,333,6.08,0,0,26
2021-01-19,17,44,51,Cardiology,81.98,41.2,108,8.23,0,0,44
2021-01-19,18,35,36,Orthopedics,52.0,19.11,108,1.09,0,1,37
2021-01-19,19,31,31,Pediatrics,84.1,26.69,161,9.7,0,0,26
2021-01-19,20,33,38,ENT,71.26,29.86,177,3.5,0,0,29
2021-01-19,21,42,41,General Medicine,53.23,38.66,203,0.0,0,1,45
2021-01-19,22,28,35,Dermatology,76.47,18.87,210,6.26,0,0,24
2021-01-19,23,27,27,Orthopedics,89.77,38.31,397,9.41,0,0,31
2021-01-20,0,21,29,Pediatrics,38.95,30.5,111,4.34,0,0,22
2021-01-20,1,25,27,Neurology,88.1,14.89,323,0.0,0,0,20
2021-01-20,2,27,32,General Medicine,30.08,33.04,352,0.0,0,0,30
2021-01-20,3,24,29,General Medicine,73.3,10.14,321,3.82,0,0,24
2021-01-20,4,23,30,Pediatrics,44.2,40.49,158,0.0,0,1,24
2021-01-20,5,25,30,ENT,27.81,35.09,145,4.97,0,0,25
2021-01-20,6,24,32,General Medicine,70.24,25.64,73,5.28,1,0,21
2021-01-20,7,26,27,Orthopedics,72.96,16.59,226,7.03,0,1,27
2021-01-20,8,43,43,Dermatology,66.63,12.17,92,2.79,1,0,45
2021-01-20,9,46,54,Neurology,64.62,38.17,114,4.23,1,0,46
2021-01-20,10,41,45,Orthopedics,25.56,9.82,249,2.57,0,0,42
2021-01-20,11,38,39,General Medicine,49.62,40.69,281,3.03,0,0,37
2021-01-20,12,35,36,Cardiology,53.03,12.56,333,4.79,0,0,31
2021-01-20,13,23,29,Orthopedics,80.5,17.26,79,0.0,0,1,21
2021-01-20,14,27,30,Orthopedics,94.08,9.82,381,0.0,0,0,23
2021-01-20,15,34,39,Neurology,54.03,35.52,263,0.0,1,0,31
2021-01-20,16,27,31,Dermatology,81.34,24.66,263,0.0,0,1,24
2021-01-20,17,45,50,Dermatology,68.38,16.18,219,1.47,0,0,46
2021-01-20,18,56,61,ENT,71.88,34.92,372,7.16,1,0,60
2021-01-20,19,39,41,ENT,87.45,34.77,103,1.24,0,0,43
2021-01-20,20,38,36,Dermatology,55.77,11.9,259,5.32,0,1,37
2021-01-20,21,45,44,Neurology,61.05,37.13,199,4.27,0,1,45
2021-01-20,22,33,35,ENT,26.38,39.18,102,2.05,0,0,36
2021-01-20,23,29,29,Cardiology,42.8,10.61,115,11.14,0,0,26
2021-01-21,0,21,22,Neurology,87.49,32.03,129,7.74,0,0,18
2021-01-21,1,35,33,General Medicine,66.69,11.6,316,2.68,0,0,33
2021-01-21,2,31,32,Neurology,55.57,34.49,329,8.12,0,0,29
2021-01-21,3,19,23,Pediatrics,40.87,35.74,98,4.61,0,0,22
2021-01-21,4,27,34,Neurology,63.18,21.67,82,2.53,0,0,23
2021-01-21,5,22,26,Pediatrics,75.66,38.06,150,13.64,0,0,22
2021-01-21,6,27,35,Cardiology,93.09,20.2,101,5.94,0,0,22
2021-01-21,7,27,31,Cardiology,30.06,20.5,285,0.0,0,0,27
2021-01-21,8,27,28,Orthopedics,68.04,28.37,68,14.44,0,0,23
2021-01-21,9,36,39,General Medicine,40.32,18.17,280,0.0,0,1,34
2021-01-21,10,45,44,Orthopedics,33.15,27.97,123,1.02,0,0,48
2021-01-21,11,49,52,Pediatrics,92.47,24.34,78,5.12,0,1,50
2021-01-21,12,39,43,Neurology,44.76,10.15,64,4.66,0,1,38
2021-01-21,13,22,27,Dermatology,74.82,38.2,309,8.75,1,0,17
2021-01-21,14,28,34,Neurology,71.7,34.28,347,0.0,0,0,23
2021-01-21,15,22,20,Neurology,59.73,19.75,302,16.0,0,1,19
2021-01-21,16,27,27,Cardiology,91.93,26.43,214,0.95,1,0,31
2021-01-21,17,46,46,Dermatology,54.5,8.85,209,9.56,0,1,41
2021-01-21,18,47,47,Orthopedics,42.87,37.57,158,10.05,0,1,50
2021-01-21,19,43,42,Orthopedics,56.7,12.34,281,0.0,0,0,39
2021-01-21,20,42,41,Cardiology,37.84,33.4,320,7.53,0,0,43
2021-01-21,21,44,46,General Medicine,87.23,33.89,389,9.78,0,0,41
2021-01-21,22,16,20,Dermatology,60.26,12.86,290,3.01,0,0,17
2021-01-21,23,20,23,Dermatology,37.92,38.04,270,6.67,0,0,20
2021-01-22,0,16,19,Pediatrics,54.73,37.9,82,0.61,1,0,20
2021-01-22,1,25,28,ENT,44.45,25.66,90,0.0,0,0,21
2021-01-22,2,23,27,General Medicine,46.39,17.37,399,0.0,0,0,20
2021-01-22,3,36,36,General Medicine,92.7,39.78,362,14.88,1,0,36
2021-01-22,4,28,30,Cardiology,87.07,15.82,244,0.0,0,0,27
2021-01-22,5,28,36,General Medicine,64.23,10.49,91,8.25,0,0,27
2021-01-22,6,35,32,Orthopedics,63.75,12.69,350,0.62,0,1,33
2021-01-22,7,30,33,Pediatrics,40.08,24.95,284,4.06,0,0,30
2021-01-22,8,51,50,Pediatrics,40.69,41.92,346,14.48,0,0,53
2021-01-22,9,48,51,General Medicine,48.27,39.18,240,3.11,0,1,51
2021-01-22,10,33,32,Neurology,47.77,41.0,298,0.0,0,0,33
2021-01-22,11,47,53,Orthopedics,37.17,23.58,396,0.0,0,0,44
2021-01-22,12,35,34,Orthopedics,57.04,25.31,388,2.81,0,0,34
2021-01-22,13,23,26,Neurology,87.91,11.02,147,11.36,0,0,19
2021-01-22,14,24,28,Cardiology,58.08,19.35,180,5.5,0,1,22
2021-01-22,15,24,26,ENT,55.27,9.49,225,1.82,0,1,23
2021-01-22,16,27,29,Cardiology,56.09,16.5,247,0.0,0,1,24
2021-01-22,17,50,50,ENT,88.51,19.74,288,2.56,0,0,45
2021-01-22,18,35,42,Dermatology,81.9,21.79,197,0.0,0,1,32
2021-01-22,19,42,47,Dermatology,53.46,14.39,88,2.51,1,0,42
2021-01-22,20,41,44,Dermatology,67.78,26.71,228,6.32,1,0,44
2021-01-22,21,35,38,Dermatology,92.54,19.46,195,5.22,0,0,37
2021-01-22,22,35,39,Neurology,29.16,28.75,274,2.23,0,0,36
2021-01-22,23,25,22,Cardiology,79.88,31.04,335,7.42,0,0,29
2021-01-23,0,23,23,Orthopedics,57.06,32.32,371,18.8,0,0,22
2021-01-23,1,21,22,ENT,38.22,40.46,247,11.81,0,1,22
2021-01-23,2,26,35,Orthopedics,47.54,11.57,60,0.92,0,0,26
2021-01-23,3,24,26,Dermatology,63.36,39.33,150,3.71,0,0,26
2021-01-23,4,20,23,Dermatology,92.8,39.9,290,5.87,0,0,19
2021-01-23,5,19,23,Neurology,78.34,28.0,106,10.85,1,0,14
2021-01-23,6,30,31,Dermatology,59.61,30.59,373,0.0,0,1,32
2021-01-23,7,15,21,Dermatology,69.86,8.89,207,0.0,0,0,18
2021-01-23,8,37,38,Neurology,31.36,34.13,268,0.0,0,0,41
2021-01-23,9,46,54,General Medicine,87.54,39.97,109,5.6,0,1,47
2021-01-23,10,36,33,Cardiology,32.41,33.74,350,4.32,0,0,35
2021-01-23,11,33,30,ENT,64.75,39.07,327,3.12,1,0,34
2021-01-23,12,34,37,Orthopedics,38.74,17.19,79,0.0,0,1,36
2021-01-23,13,20,24,Cardiology,28.95,36.08,397,13.39,0,0,23
2021-01-23,14,15,16,Dermatology,32.44,18.54,195,12.96,0,0,14
2021-01-23,15,17,17,Pediatrics,84.32,35.02,134,0.0,0,0,16
2021-01-23,16,23,28,Pediatrics,70.24,38.98,164,4.87,0,1,24
2021-01-23,17,31,35,ENT,78.98,19.8,156,10.2,0,0,35
2021-01-23,18,25,27,Neurology,31.02,34.8,65,7.61,0,0,25
2021-01-23,19,42,48,ENT,43.03,14.87,289,2.85,0,1,44
2021-01-23,20,39,40,Orthopedics,26.16,9.04,234,0.0,0,0,40
2021-01-23,21,36,39,Orthopedics,50.31,35.05,394,5.23,0,0,33
2021-01-23,22,25,28,ENT,78.13,26.63,348,15.32,0,0,23
2021-01-23,23,20,23,Orthopedics,56.55,11.41,186,0.68,1,0,15
2021-01-24,0,25,27,Dermatology,39.86,33.46,234,0.0,0,0,23
2021-01-24,1,18,23,Pediatrics,94.35,36.51,384,8.16,0,0,20
2021-01-24,2,15,18,Dermatology,34.52,27.55,76,11.4,0,0,11
2021-01-24,3,23,25,ENT,40.15,18.96,207,1.46,0,0,24
2021-01-24,4,18,24,Pediatrics,37.82,14.38,97,5.87,0,1,20
2021-01-24,5,21,20,Cardiology,64.82,18.99,304,0.0,0,0,25
2021-01-24,6,15,18,ENT,91.22,28.24,94,6.4,0,1,14
2021-01-24,7,20,25,ENT,81.23,39.02,199,0.0,0,0,24
2021-01-24,8,37,41,General Medicine,90.18,20.48,244,2.85,0,0,37
2021-01-24,9,33,34,Pediatrics,52.4,20.42,112,2.9,0,0,32
2021-01-24,10,28,30,Neurology,32.9,32.01,90,0.0,0,0,30
2021-01-24,11,28,28,Dermatology,43.08,20.88,264,6.51,0,0,31
2021-01-24,12,33,33,Orthopedics,91.38,17.36,267,0.0,0,0,28
2021-01-24,13,26,32,General Medicine,25.85,31.04,270,0.0,0,0,28
2021-01-24,14,17,24,Orthopedics,77.15,12.22,215,11.49,0,1,18
2021-01-24,15,20,21,ENT,25.4,14.76,129,0.0,0,0,23
2021-01-24,16,18,19,ENT,63.94,9.15,67,0.76,0,0,13
2021-01-24,17,36,35,Pediatrics,77.51,32.79,223,7.21,0,0,36
2021-01-24,18,38,37,Dermatology,86.81,12.98,193,0.0,0,0,42
2021-01-24,19,29,26,Neurology,42.92,26.92,394,14.71,0,1,32
2021-01-24,20,50,52,Neurology,64.91,22.73,366,7.95,0,0,52
2021-01-24,21,34,40,General Medicine,75.48,13.93,169,14.09,0,0,33
2021-01-24,22,24,27,Pediatrics,31.08,17.42,142,0.0,0,0,28
2021-01-24,23,27,32,ENT,76.62,33.49,361,2.23,0,0,27
2021-01-25,0,19,22,Orthopedics,58.62,15.72,183,12.48,0,0,15
2021-01-25,1,19,23,Neurology,74.19,24.99,276,0.0,0,0,16
2021-01-25,2,25,26,Neurology,73.33,21.85,104,0.0,0,0,23
2021-01-25,3,33,38,Pediatrics,53.7,33.53,194,0.0,1,0,36
2021-01-25,4,27,25,ENT,58.96,16.71,326,0.21,0,0,30
2021-01-25,5,24,30,Dermatology,60.21,26.82,313,10.91,0,1,23
2021-01-25,6,25,26,Dermatology,79.42,41.0,62,0.0,0,1,22
2021-01-25,7,24,25,ENT,29.95,20.69,303,1.7,0,1,23
2021-01-25,8,52,51,Cardiology,83.12,39.77,239,4.43,0,1,48
2021-01-25,9,49,53,Cardiology,35.39,31.33,398,0.0,0,1,48
2021-01-25,10,45,52,Dermatology,72.53,39.81,141,13.99,0,0,41
2021-01-25,11,51,52,General Medicine,78.34,26.89,300,5.89,0,1,52
2021-01-25,12,46,53,Orthopedics,79.0,29.32,263,4.26,0,0,49
2021-01-25,13,24,28,Orthopedics,55.14,16.28,258,9.46,0,1,22
2021-01-25,14,29,35,Pediatrics,91.9,26.66,331,0.0,0,0,29
2021-01-25,15,22,23,General Medicine,35.28,27.35,333,8.59,0,0,26
2021-01-25,16,27,24,Dermatology,54.94,12.98,397,1.27,0,0,25
2021-01-25,17,48,52,Pediatrics,34.55,37.13,204,1.9,0,0,49
2021-01-25,18,44,44,Neurology,79.8,13.39,366,5.63,0,0,39
2021-01-25,19,43,44,Cardiology,40.5,19.8,173,6.18,0,0,38
2021-01-25,20,39,39,General Medicine,50.33,33.02,252,0.0,0,0,37
2021-01-25,21,45,44,General Medicine,26.29,26.34,284,8.98,0,0,42
2021-01-25,22,32,38,Pediatrics,65.62,30.96,291,0.0,0,0,35
2021-01-25,23,29,27,Dermatology,86.07,23.4,294,3.75,0,1,29
2021-01-26,0,33,40,Cardiology,35.45,34.1,90,0.0,0,0,28
2021-01-26,1,19,25,General Medicine,79.99,19.07,134,0.0,0,0,21
2021-01-26,2,27,33,Dermatology,88.2,34.67,279,1.47,0,1,28
2021-01-26,3,22,25,Neurology,75.46,34.8,372,4.76,0,0,19
2021-01-26,4,29,34,ENT,74.69,21.76,285,0.0,1,0,25
2021-01-26,5,31,36,Dermatology,68.75,21.87,210,0.0,0,0,34
2021-01-26,6,31,37,Cardiology,35.33,33.33,333,0.0,0,1,26
2021-01-26,7,22,24,Pediatrics,37.91,25.96,133,5.52,0,0,17
2021-01-26,8,40,39,Pediatrics,39.57,19.58,223,0.0,0,1,38
2021-01-26,9,51,55,Dermatology,48.89,40.15,99,0.2,0,0,49
2021-01-26,10,36,43,General Medicine,80.43,41.39,191,5.99,0,0,32
2021-01-26,11,40,40,Neurology,60.8,27.24,148,3.2,0,0,36
2021-01-26,12,44,49,General Medicine,60.77,37.82,284,0.0,0,0,43
2021-01-26,13,33,35,Neurology,85.19,25.17,311,0.0,0,1,29
2021-01-26,14,28,35,Orthopedics,89.52,30.38,81,0.0,1,0,30
2021-01-26,15,32,35,Pediatrics,70.96,14.18,399,0.0,0,0,34
2021-01-26,16,20,22,Orthopedics,41.26,20.58,211,4.66,0,1,19
2021-01-26,17,36,35,Dermatology,46.16,39.15,117,1.93,0,0,38
2021-01-26,18,33,33,Dermatology,57.72,31.23,370,3.35,0,0,36
2021-01-26,19,40,39,Pediatrics,72.4,37.43,188,0.0,0,1,36
2021-01-26,20,43,44,Pediatrics,72.77,40.84,274,0.52,0,0,42
2021-01-26,21,42,50,Neurology,56.55,26.48,124,8.06,0,0,37
2021-01-26,22,25,25,Cardiology,41.71,11.96,366,1.2,0,0,29
2021-01-26,23,24,28,Dermatology,52.3,22.48,373,0.0,0,0,20
2021-01-27,0,23,24,Dermatology,77.34,16.97,123,3.27,0,0,26
2021-01-27,1,28,28,Orthopedics,81.06,35.6,309,3.37,0,1,27
2021-01-27,2,29,36,Orthopedics,39.92,9.95,60,9.84,0,1,32
2021-01-27,3,26,30,ENT,66.46,20.86,103,0.54,0,0,27
2021-01-27,4,22,24,Neurology,37.88,21.41,283,0.87,0,0,26
2021-01-27,5,27,28,Pediatrics,65.59,21.51,166,4.93,0,0,24
2021-01-27,6,38,37,Pediatrics,29.0,28.17,139,2.57,0,0,36
2021-01-27,7,29,30,ENT,68.6,31.34,106,9.4,0,0,28
2021-01-27,8,48,46,Orthopedics,78.79,21.55,321,8.5,0,1,49
2021-01-27,9,38,39,Cardiology,40.02,12.07,265,10.08,0,0,33
2021-01-27,10,42,48,Pediatrics,55.04,30.1,194,1.28,0,1,39
2021-01-27,11,40,44,Cardiology,40.58,35.65,371,22.67,0,0,37
2021-01-27,12,29,37,Pediatrics,68.73,9.85,126,16.03,0,1,25
2021-01-27,13,19,20,General Medicine,32.92,25.4,288,5.96,0,0,16
2021-01-27,14,21,20,Pediatrics,50.33,20.99,296,0.0,0,1,19
2021-01-27,15,37,44,Cardiology,67.84,29.81,252,0.0,0,0,33
2021-01-27,16,33,40,ENT,50.77,14.13,254,2.42,0,1,35
2021-01-27,17,40,45,Neurology,50.81,14.11,234,0.0,0,0,38
2021-01-27,18,45,50,Pediatrics,91.11,40.95,62,0.0,0,0,41
2021-01-27,19,46,46,General Medicine,32.13,33.8,298,0.0,0,0,49
2021-01-27,20,54,52,Neurology,70.83,31.19,364,0.0,0,0,49
2021-01-27,21,56,64,Neurology,40.91,37.59,186,2.35,0,0,57
2021-01-27,22,27,34,Dermatology,62.69,33.14,199,0.0,0,0,25
2021-01-27,23,30,32,Cardiology,84.1,36.12,80,6.3,0,1,25
2021-01-28,0,24,30,Dermatology,79.38,33.28,174,13.86,0,0,20
2021-01-28,1,23,23,Pediatrics,84.8,22.64,360,7.0,0,0,21
2021-01-28,2,28,31,Dermatology,39.99,23.2,163,5.82,0,0,25
2021-01-28,3,31,29,General Medicine,40.23,8.65,357,2.13,0,0,31
2021-01-28,4,27,29,Orthopedics,77.98,26.14,389,4.55,0,0,25
2021-01-28,5,27,29,Cardiology,53.8,13.38,237,8.89,0,0,28
2021-01-28,6,25,29,Cardiology,93.57,16.87,78,1.2,0,0,28
2021-01-28,7,18,16,Cardiology,69.77,33.87,233,0.0,0,0,15
2021-01-28,8,43,48,Orthopedics,49.35,9.69,116,0.0,0,0,45
2021-01-28,9,42,41,Cardiology,52.93,19.91,394,6.55,1,0,39
2021-01-28,10,45,48,ENT,73.42,32.99,65,0.0,0,0,42
2021-01-28,11,38,45,Pediatrics,67.53,30.82,138,0.0,1,0,37
2021-01-28,12,40,46,General Medicine,39.35,18.19,209,0.0,0,0,44
2021-01-28,13,30,28,General Medicine,50.75,22.04,337,0.0,0,0,26
2021-01-28,14,21,30,General Medicine,93.41,22.55,67,1.52,1,1,21
2021-01-28,15,30,29,ENT,45.27,39.62,280,13.49,0,1,28
2021-01-28,16,17,18,Cardiology,79.5,38.43,278,0.0,1,0,14
2021-01-28,17,47,47,Neurology,73.33,15.85,129,0.0,0,0,44
2021-01-28,18,45,50,Pediatrics,48.13,17.86,276,5.1,0,1,40
2021-01-28,19,37,41,Cardiology,31.04,13.41,119,0.0,0,0,38
2021-01-28,20,42,46,Dermatology,73.44,10.34,183,5.89,0,0,45
2021-01-28,21,50,53,Orthopedics,28.86,14.83,361,0.9,0,0,53
2021-01-28,22,36,42,Orthopedics,50.69,41.96,154,0.0,0,0,40
2021-01-28,23,27,25,General Medicine,53.25,29.47,218,0.0,1,0,27
2021-01-29,0,21,26,Orthopedics,59.76,30.24,138,0.0,0,1,23
2021-01-29,1,20,23,Orthopedics,52.19,39.33,277,5.39,0,0,15
2021-01-29,2,33,38,Cardiology,85.08,20.64,317,8.02,0,0,32
2021-01-29,3,31,33,General Medicine,68.85,33.43,264,0.0,0,1,33
2021-01-29,4,32,32,Pediatrics,48.95,14.22,266,16.22,0,0,27
2021-01-29,5,23,28,General Medicine,39.03,17.06,304,10.35,0,0,18
2021-01-29,6,32,36,Orthopedics,90.26,18.07,265,5.58,0,0,35
2021-01-29,7,26,26,General Medicine,66.8,40.35,202,6.48,0,0,27
2021-01-29,8,42,46,Pediatrics,70.64,33.72,246,0.0,0,1,41
2021-01-29,9,39,36,Cardiology,86.67,15.41,385,3.51,0,0,41
2021-01-29,10,40,42,Orthopedics,53.21,36.74,270,13.69,0,0,43
2021-01-29,11,52,51,Pediatrics,59.31,34.21,337,3.06,1,0,52
2021-01-29,12,56,55,Pediatrics,44.62,35.91,137,16.27,0,0,59
2021-01-29,13,22,23,Cardiology,62.36,23.79,79,0.37,0,0,26
2021-01-29,14,31,33,Neurology,77.16,22.91,124,0.0,0,0,28
2021-01-29,15,26,32,Orthopedics,70.47,39.64,111,12.88,1,0,26
2021-01-29,16,21,26,Orthopedics,65.38,35.04,182,3.77,0,0,21
2021-01-29,17,60,58,Cardiology,42.93,9.17,354,5.33,0,0,55
2021-01-29,18,44,49,Cardiology,52.35,15.21,312,2.94,0,0,44
2021-01-29,19,50,53,Pediatrics,72.48,20.36,294,8.5,0,0,46
2021-01-29,20,43,49,General Medicine,35.93,15.07,225,3.89,0,0,44
2021-01-29,21,44,42,Dermatology,84.42,41.07,337,0.04,0,0,43
2021-01-29,22,35,34,Neurology,90.4,14.18,265,4.62,0,0,38
2021-01-29,23,24,30,ENT,91.13,35.97,125,4.03,1,0,24
2021-01-30,0,13,12,Orthopedics,59.91,35.7,213,0.0,0,1,13
2021-01-30,1,24,31,Dermatology,83.74,41.81,112,3.91,0,1,28
2021-01-30,2,23,27,ENT,64.75,17.19,391,4.68,0,0,24
2021-01-30,3,27,28,Dermatology,37.72,39.99,339,1.68,0,0,30
2021-01-30,4,21,25,Neurology,44.25,16.28,322,1.91,0,0,19
2021-01-30,5,17,18,General Medicine,72.43,10.48,183,0.0,0,0,14
2021-01-30,6,20,19,Pediatrics,90.69,22.63,113,0.0,0,0,18
2021-01-30,7,25,27,Pediatrics,50.58,15.19,166,4.4,0,0,21
2021-01-30,8,39,36,Cardiology,28.02,34.65,381,0.0,0,0,39
2021-01-30,9,36,37,ENT,34.42,24.34,157,12.41,0,0,31
2021-01-30,10,39,42,Orthopedics,80.16,24.22,225,0.0,0,1,36
2021-01-30,11,41,50,Neurology,50.5,24.87,91,9.23,0,0,45
2021-01-30,12,33,36,ENT,43.34,14.71,214,0.0,0,0,28
2021-01-30,13,26,27,ENT,41.66,39.82,278,0.0,0,0,21
2021-01-30,14,18,23,Orthopedics,54.2,37.25,267,5.6,0,0,22
2021-01-30,15,25,27,ENT,29.05,30.62,156,9.03,0,0,26
2021-01-30,16,23,31,ENT,68.71,9.94,164,0.0,0,1,27
2021-01-30,17,27,33,Cardiology,43.92,22.12,92,1.71,0,0,23
2021-01-30,18,32,39,ENT,36.02,40.53,186,12.32,0,0,29
2021-01-30,19,38,36,Orthopedics,93.46,19.37,340,5.39,0,0,40
